sample_id,source_id,algorithm_family,label,trojan_type,fold_iid_r0,fold_iid_r1,fold_iid_r2,holdout_family
benign_qft_v1_000299,benign_qft_v1_000299,qft,benign,benign,1,2,1,qft
benign_qft_v1_000300,benign_qft_v1_000300,qft,benign,benign,4,2,3,qft
benign_qft_v1_000301,benign_qft_v1_000301,qft,benign,benign,4,0,0,qft
benign_qft_v1_000302,benign_qft_v1_000302,qft,benign,benign,4,0,2,qft
benign_qft_v1_000303,benign_qft_v1_000303,qft,benign,benign,0,1,3,qft
benign_qft_v1_000304,benign_qft_v1_000304,qft,benign,benign,2,4,4,qft
benign_qft_v1_000305,benign_qft_v1_000305,qft,benign,benign,3,1,1,qft
benign_qft_v1_000306,benign_qft_v1_000306,qft,benign,benign,3,3,2,qft
benign_qft_v1_000307,benign_qft_v1_000307,qft,benign,benign,0,3,1,qft
benign_qft_v1_000308,benign_qft_v1_000308,qft,benign,benign,0,2,2,qft
benign_qft_v1_000309,benign_qft_v1_000309,qft,benign,benign,3,3,3,qft
benign_qft_v1_000310,benign_qft_v1_000310,qft,benign,benign,3,1,0,qft
benign_qft_v1_000311,benign_qft_v1_000311,qft,benign,benign,3,2,3,qft
benign_qft_v1_000312,benign_qft_v1_000312,qft,benign,benign,2,3,3,qft
benign_qft_v1_000313,benign_qft_v1_000313,qft,benign,benign,0,1,3,qft
benign_qft_v1_000314,benign_qft_v1_000314,qft,benign,benign,3,1,3,qft
benign_qft_v1_000315,benign_qft_v1_000315,qft,benign,benign,2,2,2,qft
benign_qft_v1_000316,benign_qft_v1_000316,qft,benign,benign,3,0,1,qft
benign_qft_v1_000317,benign_qft_v1_000317,qft,benign,benign,4,3,3,qft
benign_qft_v1_000318,benign_qft_v1_000318,qft,benign,benign,0,0,1,qft
benign_qft_v1_000319,benign_qft_v1_000319,qft,benign,benign,0,2,1,qft
benign_qft_v1_000320,benign_qft_v1_000320,qft,benign,benign,3,3,1,qft
benign_qft_v1_000321,benign_qft_v1_000321,qft,benign,benign,3,0,1,qft
benign_qft_v1_000322,benign_qft_v1_000322,qft,benign,benign,0,0,3,qft
benign_qft_v1_000323,benign_qft_v1_000323,qft,benign,benign,2,4,4,qft
benign_qft_v1_000324,benign_qft_v1_000324,qft,benign,benign,0,1,2,qft
benign_qft_v1_000325,benign_qft_v1_000325,qft,benign,benign,3,4,2,qft
benign_qft_v1_000326,benign_qft_v1_000326,qft,benign,benign,1,3,4,qft
benign_qft_v1_000327,benign_qft_v1_000327,qft,benign,benign,2,1,0,qft
benign_qft_v1_000328,benign_qft_v1_000328,qft,benign,benign,1,2,1,qft
benign_qft_v1_000329,benign_qft_v1_000329,qft,benign,benign,2,4,0,qft
benign_qft_v1_000330,benign_qft_v1_000330,qft,benign,benign,2,2,4,qft
benign_qft_v1_000331,benign_qft_v1_000331,qft,benign,benign,2,0,4,qft
benign_qft_v1_000332,benign_qft_v1_000332,qft,benign,benign,3,4,4,qft
benign_qft_v1_000333,benign_qft_v1_000333,qft,benign,benign,4,1,4,qft
benign_qft_v1_000334,benign_qft_v1_000334,qft,benign,benign,0,0,3,qft
benign_qft_v1_000335,benign_qft_v1_000335,qft,benign,benign,2,3,4,qft
benign_qft_v1_000336,benign_qft_v1_000336,qft,benign,benign,0,1,4,qft
benign_qft_v1_000337,benign_qft_v1_000337,qft,benign,benign,4,0,3,qft
benign_qft_v1_000338,benign_qft_v1_000338,qft,benign,benign,4,1,1,qft
benign_qft_v1_000339,benign_qft_v1_000339,qft,benign,benign,2,1,4,qft
benign_qft_v1_000340,benign_qft_v1_000340,qft,benign,benign,1,1,0,qft
benign_qft_v1_000341,benign_qft_v1_000341,qft,benign,benign,2,3,2,qft
benign_qft_v1_000342,benign_qft_v1_000342,qft,benign,benign,4,4,0,qft
benign_qft_v1_000343,benign_qft_v1_000343,qft,benign,benign,2,4,0,qft
benign_qft_v1_000344,benign_qft_v1_000344,qft,benign,benign,4,2,3,qft
benign_qft_v1_000345,benign_qft_v1_000345,qft,benign,benign,4,1,1,qft
benign_qft_v1_000346,benign_qft_v1_000346,qft,benign,benign,3,4,2,qft
benign_qft_v1_000347,benign_qft_v1_000347,qft,benign,benign,0,3,3,qft
benign_qft_v1_000348,benign_qft_v1_000348,qft,benign,benign,2,1,4,qft
benign_qft_v1_000349,benign_qft_v1_000349,qft,benign,benign,2,0,1,qft
benign_qft_v1_000350,benign_qft_v1_000350,qft,benign,benign,0,0,4,qft
benign_qft_v1_000351,benign_qft_v1_000351,qft,benign,benign,0,1,4,qft
benign_qft_v1_000352,benign_qft_v1_000352,qft,benign,benign,0,4,2,qft
benign_qft_v1_000353,benign_qft_v1_000353,qft,benign,benign,0,1,0,qft
benign_qft_v1_000354,benign_qft_v1_000354,qft,benign,benign,1,1,4,qft
benign_qft_v1_000355,benign_qft_v1_000355,qft,benign,benign,3,3,1,qft
benign_qft_v1_000356,benign_qft_v1_000356,qft,benign,benign,3,1,0,qft
benign_qft_v1_000357,benign_qft_v1_000357,qft,benign,benign,0,0,0,qft
benign_qft_v1_000358,benign_qft_v1_000358,qft,benign,benign,4,1,0,qft
benign_qft_v1_000359,benign_qft_v1_000359,qft,benign,benign,4,2,0,qft
benign_qft_v1_000360,benign_qft_v1_000360,qft,benign,benign,0,0,4,qft
benign_qft_v1_000361,benign_qft_v1_000361,qft,benign,benign,1,2,2,qft
benign_qft_v1_000362,benign_qft_v1_000362,qft,benign,benign,2,2,3,qft
benign_qft_v1_000363,benign_qft_v1_000363,qft,benign,benign,4,2,4,qft
benign_qft_v1_000364,benign_qft_v1_000364,qft,benign,benign,0,3,2,qft
benign_qft_v1_000365,benign_qft_v1_000365,qft,benign,benign,4,3,1,qft
benign_qft_v1_000366,benign_qft_v1_000366,qft,benign,benign,1,2,0,qft
benign_qft_v1_000367,benign_qft_v1_000367,qft,benign,benign,1,3,3,qft
benign_qft_v1_000368,benign_qft_v1_000368,qft,benign,benign,3,4,4,qft
benign_qft_v1_000369,benign_qft_v1_000369,qft,benign,benign,0,2,1,qft
benign_qft_v1_000370,benign_qft_v1_000370,qft,benign,benign,0,2,4,qft
benign_qft_v1_000371,benign_qft_v1_000371,qft,benign,benign,0,4,4,qft
benign_qft_v1_000372,benign_qft_v1_000372,qft,benign,benign,4,0,0,qft
benign_qft_v1_000373,benign_qft_v1_000373,qft,benign,benign,0,3,2,qft
benign_qft_v1_000374,benign_qft_v1_000374,qft,benign,benign,4,3,0,qft
benign_qft_v1_000375,benign_qft_v1_000375,qft,benign,benign,3,2,1,qft
benign_qft_v1_000376,benign_qft_v1_000376,qft,benign,benign,0,1,3,qft
benign_qft_v1_000377,benign_qft_v1_000377,qft,benign,benign,0,4,0,qft
benign_qft_v1_000378,benign_qft_v1_000378,qft,benign,benign,0,1,1,qft
benign_qft_v1_000379,benign_qft_v1_000379,qft,benign,benign,3,3,0,qft
benign_qft_v1_000380,benign_qft_v1_000380,qft,benign,benign,1,2,3,qft
benign_qft_v1_000381,benign_qft_v1_000381,qft,benign,benign,4,0,1,qft
benign_qft_v1_000382,benign_qft_v1_000382,qft,benign,benign,0,0,4,qft
benign_qft_v1_000383,benign_qft_v1_000383,qft,benign,benign,1,2,3,qft
benign_qft_v1_000384,benign_qft_v1_000384,qft,benign,benign,4,0,2,qft
benign_qft_v1_000385,benign_qft_v1_000385,qft,benign,benign,3,0,0,qft
benign_qft_v1_000386,benign_qft_v1_000386,qft,benign,benign,1,4,3,qft
benign_qft_v1_000387,benign_qft_v1_000387,qft,benign,benign,2,4,4,qft
benign_qft_v1_000388,benign_qft_v1_000388,qft,benign,benign,2,0,3,qft
benign_qft_v1_000389,benign_qft_v1_000389,qft,benign,benign,0,1,4,qft
benign_qft_v1_000390,benign_qft_v1_000390,qft,benign,benign,3,1,0,qft
benign_qft_v1_000391,benign_qft_v1_000391,qft,benign,benign,2,1,2,qft
benign_qft_v1_000392,benign_qft_v1_000392,qft,benign,benign,4,1,3,qft
benign_qft_v1_000393,benign_qft_v1_000393,qft,benign,benign,4,1,2,qft
benign_qft_v1_000394,benign_qft_v1_000394,qft,benign,benign,4,2,2,qft
benign_qft_v1_000395,benign_qft_v1_000395,qft,benign,benign,4,0,0,qft
benign_qft_v1_000396,benign_qft_v1_000396,qft,benign,benign,0,0,3,qft
benign_qft_v1_000397,benign_qft_v1_000397,qft,benign,benign,0,4,0,qft
benign_qft_v1_000398,benign_qft_v1_000398,qft,benign,benign,4,3,0,qft
benign_qft_v1_000399,benign_qft_v1_000399,qft,benign,benign,4,4,0,qft
benign_qft_v1_000400,benign_qft_v1_000400,qft,benign,benign,2,4,1,qft
benign_qft_v1_000401,benign_qft_v1_000401,qft,benign,benign,2,1,4,qft
benign_qft_v1_000402,benign_qft_v1_000402,qft,benign,benign,4,2,0,qft
benign_qft_v1_000403,benign_qft_v1_000403,qft,benign,benign,4,2,0,qft
benign_qft_v1_000404,benign_qft_v1_000404,qft,benign,benign,0,3,1,qft
benign_qft_v1_000405,benign_qft_v1_000405,qft,benign,benign,2,4,1,qft
benign_qft_v1_000406,benign_qft_v1_000406,qft,benign,benign,0,1,4,qft
benign_qft_v1_000407,benign_qft_v1_000407,qft,benign,benign,3,4,2,qft
benign_qft_v1_000408,benign_qft_v1_000408,qft,benign,benign,4,1,2,qft
benign_qft_v1_000409,benign_qft_v1_000409,qft,benign,benign,2,1,0,qft
benign_qft_v1_000410,benign_qft_v1_000410,qft,benign,benign,2,3,2,qft
benign_qft_v1_000411,benign_qft_v1_000411,qft,benign,benign,4,0,0,qft
benign_qft_v1_000412,benign_qft_v1_000412,qft,benign,benign,2,2,1,qft
benign_qft_v1_000413,benign_qft_v1_000413,qft,benign,benign,3,4,0,qft
benign_qft_v1_000414,benign_qft_v1_000414,qft,benign,benign,3,0,2,qft
benign_qft_v1_000415,benign_qft_v1_000415,qft,benign,benign,0,2,4,qft
benign_qft_v1_000416,benign_qft_v1_000416,qft,benign,benign,3,3,0,qft
benign_qft_v1_000417,benign_qft_v1_000417,qft,benign,benign,1,3,1,qft
benign_qft_v1_000418,benign_qft_v1_000418,qft,benign,benign,0,0,0,qft
benign_qft_v1_000419,benign_qft_v1_000419,qft,benign,benign,3,4,1,qft
benign_qft_v1_000420,benign_qft_v1_000420,qft,benign,benign,3,1,4,qft
benign_qft_v1_000421,benign_qft_v1_000421,qft,benign,benign,3,4,0,qft
benign_qft_v1_000422,benign_qft_v1_000422,qft,benign,benign,1,0,4,qft
benign_qft_v1_000423,benign_qft_v1_000423,qft,benign,benign,0,0,0,qft
benign_qft_v1_000424,benign_qft_v1_000424,qft,benign,benign,4,1,2,qft
benign_qft_v1_000425,benign_qft_v1_000425,qft,benign,benign,4,2,2,qft
benign_qft_v1_000426,benign_qft_v1_000426,qft,benign,benign,4,2,4,qft
benign_qft_v1_000427,benign_qft_v1_000427,qft,benign,benign,2,0,0,qft
benign_qft_v1_000428,benign_qft_v1_000428,qft,benign,benign,4,0,3,qft
benign_qft_v1_000429,benign_qft_v1_000429,qft,benign,benign,3,2,4,qft
benign_qft_v1_000430,benign_qft_v1_000430,qft,benign,benign,4,1,2,qft
benign_qft_v1_000431,benign_qft_v1_000431,qft,benign,benign,1,4,3,qft
benign_qft_v1_000432,benign_qft_v1_000432,qft,benign,benign,1,3,4,qft
benign_qft_v1_000433,benign_qft_v1_000433,qft,benign,benign,4,1,0,qft
benign_qft_v1_000434,benign_qft_v1_000434,qft,benign,benign,1,0,3,qft
benign_qft_v1_000435,benign_qft_v1_000435,qft,benign,benign,4,3,3,qft
benign_qft_v1_000436,benign_qft_v1_000436,qft,benign,benign,2,2,3,qft
benign_qft_v1_000437,benign_qft_v1_000437,qft,benign,benign,4,0,2,qft
benign_qft_v1_000438,benign_qft_v1_000438,qft,benign,benign,0,4,0,qft
benign_qft_v1_000439,benign_qft_v1_000439,qft,benign,benign,3,1,2,qft
benign_qft_v1_000440,benign_qft_v1_000440,qft,benign,benign,4,0,0,qft
benign_qft_v1_000441,benign_qft_v1_000441,qft,benign,benign,1,4,4,qft
benign_qft_v1_000442,benign_qft_v1_000442,qft,benign,benign,4,3,3,qft
benign_qft_v1_000443,benign_qft_v1_000443,qft,benign,benign,4,3,4,qft
benign_qft_v1_000444,benign_qft_v1_000444,qft,benign,benign,2,2,2,qft
benign_qft_v1_000445,benign_qft_v1_000445,qft,benign,benign,3,0,1,qft
benign_qft_v1_000446,benign_qft_v1_000446,qft,benign,benign,1,1,1,qft
benign_qft_v1_000447,benign_qft_v1_000447,qft,benign,benign,0,1,4,qft
benign_qft_v1_000448,benign_qft_v1_000448,qft,benign,benign,0,2,3,qft
benign_qft_v1_000449,benign_qft_v1_000449,qft,benign,benign,0,2,0,qft
benign_qft_v1_000450,benign_qft_v1_000450,qft,benign,benign,1,2,1,qft
benign_qft_v1_000451,benign_qft_v1_000451,qft,benign,benign,1,4,1,qft
benign_qft_v1_000452,benign_qft_v1_000452,qft,benign,benign,2,0,1,qft
benign_qft_v1_000453,benign_qft_v1_000453,qft,benign,benign,0,3,0,qft
benign_qft_v1_000454,benign_qft_v1_000454,qft,benign,benign,3,0,3,qft
benign_qft_v1_000455,benign_qft_v1_000455,qft,benign,benign,4,4,3,qft
benign_qft_v1_000456,benign_qft_v1_000456,qft,benign,benign,3,2,3,qft
benign_qft_v1_000457,benign_qft_v1_000457,qft,benign,benign,2,1,4,qft
benign_qft_v1_000458,benign_qft_v1_000458,qft,benign,benign,3,1,1,qft
benign_qft_v1_000459,benign_qft_v1_000459,qft,benign,benign,3,2,3,qft
benign_qft_v1_000460,benign_qft_v1_000460,qft,benign,benign,1,2,3,qft
benign_qft_v1_000461,benign_qft_v1_000461,qft,benign,benign,0,3,1,qft
benign_qft_v1_000462,benign_qft_v1_000462,qft,benign,benign,3,3,2,qft
benign_qft_v1_000463,benign_qft_v1_000463,qft,benign,benign,4,1,0,qft
benign_qft_v1_000464,benign_qft_v1_000464,qft,benign,benign,1,1,2,qft
benign_qft_v1_000465,benign_qft_v1_000465,qft,benign,benign,3,0,0,qft
benign_qft_v1_000466,benign_qft_v1_000466,qft,benign,benign,2,2,4,qft
benign_qft_v1_000467,benign_qft_v1_000467,qft,benign,benign,0,3,0,qft
benign_qft_v1_000468,benign_qft_v1_000468,qft,benign,benign,4,3,0,qft
benign_qft_v1_000469,benign_qft_v1_000469,qft,benign,benign,1,4,3,qft
benign_qft_v1_000470,benign_qft_v1_000470,qft,benign,benign,3,4,1,qft
benign_qft_v1_000471,benign_qft_v1_000471,qft,benign,benign,1,4,2,qft
benign_qft_v1_000472,benign_qft_v1_000472,qft,benign,benign,2,3,3,qft
benign_qft_v1_000473,benign_qft_v1_000473,qft,benign,benign,3,0,0,qft
benign_qft_v1_000474,benign_qft_v1_000474,qft,benign,benign,4,3,1,qft
benign_qft_v1_000475,benign_qft_v1_000475,qft,benign,benign,3,2,3,qft
benign_qft_v1_000476,benign_qft_v1_000476,qft,benign,benign,4,0,4,qft
benign_qft_v1_000477,benign_qft_v1_000477,qft,benign,benign,2,1,4,qft
benign_qft_v1_000478,benign_qft_v1_000478,qft,benign,benign,4,3,4,qft
benign_qft_v1_000479,benign_qft_v1_000479,qft,benign,benign,2,3,0,qft
benign_qft_v1_000480,benign_qft_v1_000480,qft,benign,benign,3,3,4,qft
benign_qft_v1_000481,benign_qft_v1_000481,qft,benign,benign,3,3,1,qft
benign_qft_v1_000482,benign_qft_v1_000482,qft,benign,benign,1,0,0,qft
benign_qft_v1_000483,benign_qft_v1_000483,qft,benign,benign,0,0,0,qft
benign_qft_v1_000484,benign_qft_v1_000484,qft,benign,benign,4,1,1,qft
benign_qft_v1_000485,benign_qft_v1_000485,qft,benign,benign,0,4,2,qft
benign_qft_v1_000486,benign_qft_v1_000486,qft,benign,benign,1,2,0,qft
benign_qft_v1_000487,benign_qft_v1_000487,qft,benign,benign,3,2,3,qft
benign_qft_v1_000488,benign_qft_v1_000488,qft,benign,benign,0,0,3,qft
benign_qft_v1_000489,benign_qft_v1_000489,qft,benign,benign,4,3,1,qft
benign_qft_v1_000490,benign_qft_v1_000490,qft,benign,benign,3,0,0,qft
benign_qft_v1_000491,benign_qft_v1_000491,qft,benign,benign,2,1,1,qft
benign_qft_v1_000492,benign_qft_v1_000492,qft,benign,benign,3,4,3,qft
benign_qft_v1_000493,benign_qft_v1_000493,qft,benign,benign,2,4,1,qft
benign_qft_v1_000494,benign_qft_v1_000494,qft,benign,benign,0,0,3,qft
benign_qft_v1_000495,benign_qft_v1_000495,qft,benign,benign,4,3,2,qft
benign_qft_v1_000496,benign_qft_v1_000496,qft,benign,benign,0,1,1,qft
benign_qft_v1_000497,benign_qft_v1_000497,qft,benign,benign,1,0,4,qft
benign_qft_v1_000498,benign_qft_v1_000498,qft,benign,benign,2,3,0,qft
benign_qft_v1_000499,benign_qft_v1_000499,qft,benign,benign,3,2,2,qft
benign_qft_v1_000500,benign_qft_v1_000500,qft,benign,benign,3,4,2,qft
benign_qft_v1_000501,benign_qft_v1_000501,qft,benign,benign,3,3,2,qft
benign_qft_v1_000502,benign_qft_v1_000502,qft,benign,benign,0,0,1,qft
benign_qft_v1_000503,benign_qft_v1_000503,qft,benign,benign,3,0,1,qft
benign_qft_v1_000504,benign_qft_v1_000504,qft,benign,benign,4,0,4,qft
benign_qft_v1_000505,benign_qft_v1_000505,qft,benign,benign,0,0,4,qft
benign_qft_v1_000506,benign_qft_v1_000506,qft,benign,benign,4,1,2,qft
benign_qft_v1_000507,benign_qft_v1_000507,qft,benign,benign,4,0,4,qft
benign_qft_v1_000508,benign_qft_v1_000508,qft,benign,benign,1,4,4,qft
benign_qft_v1_000509,benign_qft_v1_000509,qft,benign,benign,0,0,1,qft
benign_qft_v1_000510,benign_qft_v1_000510,qft,benign,benign,1,1,4,qft
benign_qft_v1_000511,benign_qft_v1_000511,qft,benign,benign,2,3,4,qft
benign_qft_v1_000512,benign_qft_v1_000512,qft,benign,benign,1,0,1,qft
benign_qft_v1_000513,benign_qft_v1_000513,qft,benign,benign,1,4,0,qft
benign_qft_v1_000514,benign_qft_v1_000514,qft,benign,benign,2,1,3,qft
benign_qft_v1_000515,benign_qft_v1_000515,qft,benign,benign,2,4,4,qft
benign_qft_v1_000516,benign_qft_v1_000516,qft,benign,benign,4,3,3,qft
benign_qft_v1_000517,benign_qft_v1_000517,qft,benign,benign,2,4,4,qft
benign_qft_v1_000518,benign_qft_v1_000518,qft,benign,benign,1,4,4,qft
benign_qft_v1_000519,benign_qft_v1_000519,qft,benign,benign,4,3,3,qft
benign_qft_v1_000520,benign_qft_v1_000520,qft,benign,benign,3,4,2,qft
benign_qft_v1_000521,benign_qft_v1_000521,qft,benign,benign,2,2,1,qft
benign_qft_v1_000522,benign_qft_v1_000522,qft,benign,benign,1,1,1,qft
benign_qft_v1_000523,benign_qft_v1_000523,qft,benign,benign,3,4,3,qft
benign_qft_v1_000524,benign_qft_v1_000524,qft,benign,benign,4,0,3,qft
benign_qft_v1_000525,benign_qft_v1_000525,qft,benign,benign,1,4,0,qft
benign_qft_v1_000526,benign_qft_v1_000526,qft,benign,benign,3,1,4,qft
benign_qft_v1_000527,benign_qft_v1_000527,qft,benign,benign,4,1,3,qft
benign_qft_v1_000528,benign_qft_v1_000528,qft,benign,benign,0,3,2,qft
benign_qft_v1_000529,benign_qft_v1_000529,qft,benign,benign,1,1,2,qft
benign_qft_v1_000530,benign_qft_v1_000530,qft,benign,benign,2,2,3,qft
benign_qft_v1_000531,benign_qft_v1_000531,qft,benign,benign,3,3,0,qft
benign_qft_v1_000532,benign_qft_v1_000532,qft,benign,benign,1,2,3,qft
benign_qft_v1_000533,benign_qft_v1_000533,qft,benign,benign,0,0,1,qft
benign_qft_v1_000534,benign_qft_v1_000534,qft,benign,benign,0,0,1,qft
benign_qft_v1_000535,benign_qft_v1_000535,qft,benign,benign,2,2,4,qft
benign_qft_v1_000536,benign_qft_v1_000536,qft,benign,benign,0,1,0,qft
benign_qft_v1_000537,benign_qft_v1_000537,qft,benign,benign,0,1,0,qft
benign_qft_v1_000538,benign_qft_v1_000538,qft,benign,benign,0,1,1,qft
benign_qft_v1_000539,benign_qft_v1_000539,qft,benign,benign,4,2,1,qft
benign_qft_v1_000540,benign_qft_v1_000540,qft,benign,benign,0,1,2,qft
benign_qft_v1_000541,benign_qft_v1_000541,qft,benign,benign,1,4,1,qft
benign_qft_v1_000542,benign_qft_v1_000542,qft,benign,benign,3,3,0,qft
benign_qft_v1_000543,benign_qft_v1_000543,qft,benign,benign,3,4,4,qft
benign_qft_v1_000544,benign_qft_v1_000544,qft,benign,benign,3,4,4,qft
benign_qft_v1_000545,benign_qft_v1_000545,qft,benign,benign,1,2,3,qft
benign_qft_v1_000546,benign_qft_v1_000546,qft,benign,benign,1,1,1,qft
benign_qft_v1_000547,benign_qft_v1_000547,qft,benign,benign,1,1,2,qft
benign_qft_v1_000548,benign_qft_v1_000548,qft,benign,benign,4,3,2,qft
benign_qft_v1_000549,benign_qft_v1_000549,qft,benign,benign,1,0,4,qft
benign_qft_v1_000550,benign_qft_v1_000550,qft,benign,benign,1,1,0,qft
benign_qft_v1_000551,benign_qft_v1_000551,qft,benign,benign,3,1,4,qft
benign_qft_v1_000552,benign_qft_v1_000552,qft,benign,benign,3,1,1,qft
benign_qft_v1_000553,benign_qft_v1_000553,qft,benign,benign,2,1,2,qft
benign_qft_v1_000554,benign_qft_v1_000554,qft,benign,benign,0,4,0,qft
benign_qft_v1_000555,benign_qft_v1_000555,qft,benign,benign,2,0,1,qft
benign_qft_v1_000556,benign_qft_v1_000556,qft,benign,benign,4,0,2,qft
benign_qft_v1_000557,benign_qft_v1_000557,qft,benign,benign,0,2,0,qft
benign_qft_v1_000558,benign_qft_v1_000558,qft,benign,benign,4,2,0,qft
benign_qft_v1_000559,benign_qft_v1_000559,qft,benign,benign,3,2,2,qft
benign_qft_v1_000560,benign_qft_v1_000560,qft,benign,benign,1,0,2,qft
benign_qft_v1_000561,benign_qft_v1_000561,qft,benign,benign,4,2,1,qft
benign_qft_v1_000562,benign_qft_v1_000562,qft,benign,benign,0,3,3,qft
benign_qft_v1_000563,benign_qft_v1_000563,qft,benign,benign,2,3,2,qft
benign_qft_v1_000564,benign_qft_v1_000564,qft,benign,benign,3,3,4,qft
benign_qft_v1_000565,benign_qft_v1_000565,qft,benign,benign,2,4,4,qft
benign_qft_v1_000566,benign_qft_v1_000566,qft,benign,benign,2,3,1,qft
benign_qft_v1_000567,benign_qft_v1_000567,qft,benign,benign,1,2,0,qft
benign_qft_v1_000568,benign_qft_v1_000568,qft,benign,benign,3,3,4,qft
benign_qft_v1_000569,benign_qft_v1_000569,qft,benign,benign,2,0,2,qft
benign_qft_v1_000570,benign_qft_v1_000570,qft,benign,benign,0,2,1,qft
benign_qft_v1_000571,benign_qft_v1_000571,qft,benign,benign,1,2,0,qft
benign_qft_v1_000572,benign_qft_v1_000572,qft,benign,benign,2,4,0,qft
benign_qft_v1_000573,benign_qft_v1_000573,qft,benign,benign,1,4,0,qft
benign_qft_v1_000574,benign_qft_v1_000574,qft,benign,benign,3,4,4,qft
benign_qft_v1_000575,benign_qft_v1_000575,qft,benign,benign,1,4,1,qft
benign_qft_v1_000576,benign_qft_v1_000576,qft,benign,benign,3,0,0,qft
benign_qft_v1_000577,benign_qft_v1_000577,qft,benign,benign,2,3,2,qft
benign_qft_v1_000578,benign_qft_v1_000578,qft,benign,benign,3,1,2,qft
benign_qft_v1_000579,benign_qft_v1_000579,qft,benign,benign,3,3,3,qft
benign_qft_v1_000580,benign_qft_v1_000580,qft,benign,benign,1,4,1,qft
benign_qft_v1_000581,benign_qft_v1_000581,qft,benign,benign,4,1,3,qft
benign_qft_v1_000582,benign_qft_v1_000582,qft,benign,benign,0,0,2,qft
benign_qft_v1_000583,benign_qft_v1_000583,qft,benign,benign,2,3,3,qft
benign_qft_v1_000584,benign_qft_v1_000584,qft,benign,benign,4,3,4,qft
benign_qft_v1_000585,benign_qft_v1_000585,qft,benign,benign,1,4,1,qft
benign_qft_v1_000586,benign_qft_v1_000586,qft,benign,benign,3,0,4,qft
benign_qft_v1_000587,benign_qft_v1_000587,qft,benign,benign,2,1,2,qft
benign_qft_v1_000588,benign_qft_v1_000588,qft,benign,benign,0,3,1,qft
benign_qft_v1_000589,benign_qft_v1_000589,qft,benign,benign,2,2,4,qft
benign_qft_v1_000590,benign_qft_v1_000590,qft,benign,benign,3,2,2,qft
benign_qft_v1_000591,benign_qft_v1_000591,qft,benign,benign,3,3,3,qft
benign_qft_v1_000592,benign_qft_v1_000592,qft,benign,benign,2,2,1,qft
benign_qft_v1_000593,benign_qft_v1_000593,qft,benign,benign,3,0,3,qft
benign_qft_v1_000594,benign_qft_v1_000594,qft,benign,benign,4,4,2,qft
benign_qft_v1_000595,benign_qft_v1_000595,qft,benign,benign,4,1,0,qft
benign_qft_v1_000596,benign_qft_v1_000596,qft,benign,benign,0,2,1,qft
benign_qft_v1_000597,benign_qft_v1_000597,qft,benign,benign,4,1,0,qft
benign_qft_v1_000598,benign_qft_v1_000598,qft,benign,benign,2,3,3,qft
benign_qft_v1_000599,benign_qft_v1_000599,qft,benign,benign,1,4,1,qft
tampered_deutsch_jozsa_static_v1_000000,benign_deutsch_jozsa_v1_000000,deutsch_jozsa,tampered,static,1,1,0,deutsch_jozsa
tampered_deutsch_jozsa_static_v1_000001,benign_deutsch_jozsa_v1_000001,deutsch_jozsa,tampered,static,4,3,0,deutsch_jozsa
tampered_deutsch_jozsa_static_v1_000002,benign_deutsch_jozsa_v1_000002,deutsch_jozsa,tampered,static,2,4,1,deutsch_jozsa
tampered_deutsch_jozsa_static_v1_000003,benign_deutsch_jozsa_v1_000003,deutsch_jozsa,tampered,static,3,1,2,deutsch_jozsa
tampered_deutsch_jozsa_static_v1_000004,benign_deutsch_jozsa_v1_000004,deutsch_jozsa,tampered,static,4,0,2,deutsch_jozsa
tampered_deutsch_jozsa_static_v1_000005,benign_deutsch_jozsa_v1_000005,deutsch_jozsa,tampered,static,1,3,0,deutsch_jozsa
tampered_deutsch_jozsa_static_v1_000006,benign_deutsch_jozsa_v1_000006,deutsch_jozsa,tampered,static,3,1,2,deutsch_jozsa
tampered_deutsch_jozsa_static_v1_000007,benign_deutsch_jozsa_v1_000007,deutsch_jozsa,tampered,static,0,3,1,deutsch_jozsa
